persons_detected,unique_tracks,zone_occupancy,restricted_zone_entries,restricted_zone_exits,time_in_restricted_zone,loitering_events,after_hours_activity,crowd_level,repeated_entries,detection_confidence_mean,detection_confidence_min,detection_confidence_max,movement_speed,event_frequency,events_per_minute,activity_hour,day_of_week,camera_activity_level,is_anomaly,scenario_type
45,3,0,0,0,0.0,0,0.0,1,0,0.86,0.68,0.912,55.4,0,0.0,14,4,0.556,0,normal_daytime
84,6,1,2,2,11.3,0,0.0,1,0,0.887,0.743,0.92,27.5,0,0.0,18,5,0.713,0,normal_daytime
52,4,3,1,1,8.1,0,0.0,3,1,0.915,0.739,0.964,50.3,0,0.0,12,1,0.621,0,normal_daytime
13,1,0,2,1,11.4,0,0.0,1,1,0.879,0.782,0.938,36.5,0,0.0,11,1,0.339,0,normal_daytime
5,1,0,1,1,6.8,0,1.0,0,0,0.849,0.729,0.899,29.6,0,0.0,22,0,0.14,0,normal_night_staff
55,5,2,1,1,10.3,0,0.0,2,1,0.865,0.754,0.901,42.2,0,0.0,19,1,0.677,0,normal_daytime
20,2,0,0,0,0.0,0,0.0,1,0,0.896,0.741,0.928,64.9,0,0.0,10,1,0.505,0,normal_daytime
9,1,1,1,1,6.5,0,1.0,1,0,0.837,0.717,0.887,37.7,0,0.0,21,5,0.14,0,normal_night_staff
12,2,0,0,0,0.0,0,1.0,0,0,0.894,0.774,0.944,34.0,0,0.0,21,6,0.2,0,normal_night_staff
27,1,1,1,0,95.3,1,0.0,1,0,0.878,0.798,0.928,2.9,1,1.0,10,4,0.741,1,pharmacy_loitering
72,4,0,0,0,0.0,0,0.0,3,0,0.9,0.8,0.94,75.0,0,0.0,7,2,0.48,0,normal_lobby_transit
150,10,10,6,2,54.8,3,1.0,10,4,0.848,0.648,0.908,12.7,4,8.0,23,1,0.95,1,crowd_surge
39,3,3,0,0,0.0,0,0.0,3,1,0.888,0.729,0.915,25.4,0,0.0,8,2,0.466,0,normal_daytime
18,2,0,0,0,0.0,0,1.0,0,0,0.862,0.742,0.912,30.0,0,0.0,6,2,0.2,0,normal_night_staff
24,2,0,0,0,0.0,0,0.0,1,0,0.865,0.774,0.922,29.6,0,0.0,12,1,0.399,0,normal_daytime
16,2,0,0,0,0.0,0,0.0,1,1,0.888,0.722,0.922,51.3,0,0.0,18,0,0.464,0,normal_daytime
25,1,1,1,0,97.1,1,0.0,1,1,0.851,0.771,0.901,2.3,1,1.0,18,1,0.744,1,pharmacy_loitering
50,5,2,1,0,5.5,0,0.0,2,0,0.9,0.771,0.959,35.5,0,0.0,9,6,0.657,0,normal_daytime
182,7,5,5,2,37.7,3,0.0,5,1,0.877,0.677,0.937,19.6,6,12.0,15,5,0.905,1,crowd_surge
8,1,1,1,1,2.2,0,1.0,1,0,0.902,0.782,0.952,45.4,0,0.0,2,4,0.14,0,normal_night_staff
75,5,3,0,0,0.0,0,0.0,3,0,0.866,0.734,0.914,54.3,0,0.0,17,2,0.713,0,normal_daytime
119,7,1,0,0,0.0,0,0.0,1,0,0.897,0.797,0.937,70.0,0,0.0,14,4,0.69,0,normal_lobby_transit
28,2,0,1,0,11.9,0,0.0,1,0,0.882,0.744,0.912,45.7,0,0.0,17,1,0.447,0,normal_daytime
44,4,3,1,1,9.5,0,0.0,3,0,0.921,0.798,0.979,40.0,0,0.0,19,1,0.59,0,normal_daytime
60,6,3,0,0,0.0,0,0.0,3,1,0.828,0.664,0.87,57.2,0,0.0,13,0,0.802,0,normal_daytime
24,3,2,2,0,0.2,0,0.0,2,0,0.895,0.79,0.943,36.8,2,2.0,11,5,0.5,0,normal_daytime
36,3,2,0,0,0.0,0,0.0,2,0,0.853,0.753,0.893,40.8,0,0.0,10,4,0.41,0,normal_lobby_transit
55,5,1,0,0,0.0,0,0.0,2,0,0.865,0.765,0.905,70.4,0,0.0,9,2,0.55,0,normal_lobby_transit
40,4,2,0,0,0.0,0,0.0,2,0,0.852,0.752,0.892,44.0,0,0.0,13,4,0.48,0,normal_lobby_transit
14,1,1,0,0,0.0,0,0.0,1,0,0.875,0.772,0.898,24.1,0,0.0,11,4,0.302,0,normal_daytime
14,1,0,0,0,0.0,0,0.0,1,0,0.884,0.775,0.924,52.0,0,0.0,15,0,0.386,0,normal_daytime
42,2,2,4,1,106.4,1,1.0,2,2,0.745,0.565,0.805,13.9,4,6.0,3,6,0.863,1,after_hours_breach
10,1,1,1,1,3.6,0,1.0,1,0,0.805,0.685,0.855,38.2,0,0.0,6,4,0.14,0,normal_night_staff
189,9,8,7,1,52.6,2,0.0,8,1,0.861,0.661,0.921,12.5,7,14.0,14,1,0.935,1,crowd_surge
66,6,1,1,1,2.6,0,0.0,1,1,0.908,0.733,0.941,53.8,1,1.0,11,0,0.791,0,normal_daytime
48,6,2,1,0,1.6,0,0.0,2,0,0.891,0.755,0.916,27.8,0,0.0,13,3,0.713,0,normal_daytime
30,1,1,1,0,139.1,1,1.0,1,1,0.892,0.812,0.942,5.8,2,2.0,22,0,0.828,1,pharmacy_loitering
48,6,1,2,0,0.0,0,0.0,1,0,0.835,0.752,0.864,24.0,0,0.0,12,6,0.702,0,normal_daytime
9,1,1,1,1,7.3,0,1.0,1,0,0.883,0.763,0.933,48.3,0,0.0,23,0,0.14,0,normal_night_staff
45,1,1,1,0,95.7,1,1.0,1,1,0.866,0.786,0.916,8.3,2,2.0,20,6,0.741,1,pharmacy_loitering
432,16,10,7,3,70.4,2,0.0,10,4,0.803,0.603,0.863,22.2,7,14.0,12,2,1.0,1,crowd_surge
26,1,1,3,0,83.5,1,1.0,1,2,0.858,0.678,0.918,11.7,4,6.0,3,6,0.817,1,after_hours_breach
8,2,1,1,1,7.0,0,1.0,1,0,0.808,0.688,0.858,35.4,0,0.0,22,0,0.2,0,normal_night_staff
5,1,0,0,0,0.0,0,1.0,0,0,0.906,0.786,0.956,27.9,0,0.0,3,4,0.14,0,normal_night_staff
42,1,1,1,0,171.3,1,0.0,1,1,0.9,0.82,0.95,5.7,2,2.0,13,2,0.893,1,pharmacy_loitering
50,2,2,2,1,94.5,1,1.0,2,1,0.797,0.617,0.857,10.0,2,3.0,3,0,0.839,1,after_hours_breach
105,7,0,0,0,0.0,0,0.0,3,0,0.945,0.845,0.985,65.9,0,0.0,7,3,0.69,0,normal_lobby_transit
12,1,1,1,1,1.4,0,0.0,1,0,0.891,0.732,0.948,46.7,0,0.0,16,6,0.37,0,normal_daytime
8,1,0,1,1,2.7,0,1.0,0,0,0.87,0.75,0.92,28.3,0,0.0,23,5,0.14,0,normal_night_staff
8,1,0,0,0,0.0,0,1.0,0,0,0.916,0.796,0.966,31.2,0,0.0,1,5,0.14,0,normal_night_staff
70,5,3,0,0,0.0,0,0.0,3,1,0.912,0.814,0.966,27.4,0,0.0,13,4,0.632,0,normal_daytime
10,2,0,0,0,0.0,0,1.0,0,0,0.881,0.761,0.931,49.9,0,0.0,2,4,0.2,0,normal_night_staff
18,2,0,1,1,2.3,0,1.0,0,0,0.904,0.784,0.954,43.2,0,0.0,2,2,0.2,0,normal_night_staff
77,7,2,0,0,0.0,0,0.0,1,0,0.874,0.774,0.914,54.6,0,0.0,15,3,0.69,0,normal_lobby_transit
75,5,1,2,2,0.0,0,0.0,1,1,0.876,0.706,0.901,50.2,0,0.0,14,6,0.701,0,normal_daytime
119,7,2,0,0,0.0,0,0.0,1,0,0.898,0.798,0.938,38.2,0,0.0,13,4,0.69,0,normal_lobby_transit
9,1,0,1,1,4.7,0,1.0,0,0,0.843,0.723,0.893,47.9,0,0.0,0,6,0.14,0,normal_night_staff
37,1,1,1,0,194.8,1,0.0,1,0,0.876,0.796,0.926,7.8,2,2.0,15,2,0.94,1,pharmacy_loitering
18,2,1,0,0,0.0,0,1.0,1,0,0.805,0.685,0.855,40.2,0,0.0,0,1,0.2,0,normal_night_staff
84,6,2,1,0,9.8,0,0.0,2,1,0.899,0.723,0.949,59.3,1,1.0,15,3,0.808,0,normal_daytime
10,2,0,1,1,6.5,0,1.0,0,0,0.807,0.687,0.857,47.4,0,0.0,1,5,0.2,0,normal_night_staff
85,5,1,0,0,0.0,0,0.0,3,0,0.893,0.793,0.933,63.3,0,0.0,16,0,0.55,0,normal_lobby_transit
39,1,1,1,0,71.4,1,1.0,1,0,0.854,0.774,0.904,5.9,1,1.0,22,6,0.693,1,pharmacy_loitering
68,4,0,0,0,0.0,0,0.0,1,0,0.942,0.842,0.982,64.8,0,0.0,11,1,0.48,0,normal_lobby_transit
5,1,0,0,0,0.0,0,1.0,0,0,0.92,0.8,0.97,25.7,0,0.0,5,0,0.14,0,normal_night_staff
84,6,3,1,1,6.9,0,0.0,3,1,0.931,0.763,0.955,57.1,0,0.0,12,4,0.801,0,normal_daytime
5,1,1,1,1,3.2,0,1.0,1,0,0.873,0.753,0.923,48.2,0,0.0,0,3,0.14,0,normal_night_staff
65,5,0,0,0,0.0,0,0.0,1,1,0.911,0.761,0.933,35.7,0,0.0,13,6,0.657,0,normal_daytime
28,2,2,1,0,8.2,0,0.0,2,0,0.897,0.811,0.946,22.9,0,0.0,19,2,0.379,0,normal_daytime
10,1,0,1,1,3.7,0,1.0,0,0,0.829,0.709,0.879,41.0,0,0.0,1,5,0.14,0,normal_night_staff
54,6,3,2,2,2.6,0,0.0,3,0,0.822,0.673,0.872,56.4,0,0.0,16,2,0.799,0,normal_daytime
20,2,0,1,1,4.9,0,1.0,0,0,0.837,0.717,0.887,35.4,0,0.0,0,6,0.2,0,normal_night_staff
5,1,0,1,1,4.8,0,1.0,0,0,0.898,0.778,0.948,29.4,0,0.0,6,5,0.14,0,normal_night_staff
114,6,1,0,0,0.0,0,0.0,1,0,0.867,0.767,0.907,73.7,0,0.0,9,0,0.62,0,normal_lobby_transit
24,3,0,0,0,0.0,0,0.0,1,1,0.923,0.825,0.948,35.3,0,0.0,8,2,0.496,0,normal_daytime
90,6,3,1,0,10.3,0,0.0,3,0,0.844,0.707,0.897,24.2,1,1.0,10,5,0.703,0,normal_daytime
6,1,1,0,0,0.0,0,1.0,1,0,0.8,0.68,0.85,39.4,0,0.0,2,3,0.14,0,normal_night_staff
7,1,0,1,1,7.9,0,1.0,0,0,0.911,0.791,0.961,35.7,0,0.0,0,0,0.14,0,normal_night_staff
24,3,1,0,0,0.0,0,0.0,1,0,0.933,0.802,0.984,59.5,0,0.0,15,3,0.569,0,normal_daytime
37,1,1,1,0,90.2,1,0.0,1,0,0.868,0.788,0.918,8.3,3,3.0,12,4,0.73,1,pharmacy_loitering
19,1,1,3,0,159.0,2,1.0,1,1,0.805,0.625,0.865,7.2,2,3.0,4,1,0.968,1,after_hours_breach
52,4,3,0,0,0.0,0,0.0,3,0,0.848,0.757,0.877,32.2,0,0.0,11,5,0.567,0,normal_daytime
85,5,0,0,0,0.0,0,0.0,2,0,0.873,0.773,0.913,50.8,0,0.0,20,3,0.55,0,normal_lobby_transit
14,1,1,0,0,0.0,0,0.0,1,0,0.828,0.714,0.872,31.1,0,0.0,10,5,0.323,0,normal_daytime
65,5,1,1,1,7.0,0,0.0,1,0,0.861,0.733,0.894,24.6,0,0.0,10,0,0.624,0,normal_daytime
27,3,2,2,0,11.5,0,0.0,2,0,0.914,0.818,0.956,39.3,0,0.0,17,4,0.508,0,normal_daytime
34,2,0,0,0,0.0,0,0.0,3,0,0.876,0.776,0.916,67.3,0,0.0,9,2,0.34,0,normal_lobby_transit
66,6,0,1,1,2.3,0,0.0,1,1,0.86,0.726,0.906,41.6,0,0.0,17,5,0.755,0,normal_daytime
48,4,3,2,2,8.6,0,0.0,3,0,0.843,0.741,0.865,53.6,2,2.0,14,2,0.631,0,normal_daytime
44,1,1,1,0,176.6,1,0.0,1,1,0.909,0.829,0.959,2.1,3,3.0,13,6,0.903,1,pharmacy_loitering
52,4,2,1,1,3.7,0,0.0,2,0,0.834,0.735,0.859,45.0,0,0.0,16,2,0.605,0,normal_daytime
12,1,1,0,0,0.0,0,0.0,1,0,0.934,0.824,0.983,22.5,0,0.0,13,1,0.297,0,normal_daytime
90,5,2,0,0,0.0,0,0.0,1,0,0.88,0.78,0.92,53.4,0,0.0,19,2,0.55,0,normal_lobby_transit
75,5,1,1,1,2.8,0,0.0,1,0,0.869,0.768,0.915,48.4,1,1.0,16,0,0.695,0,normal_daytime
4,1,0,1,1,1.7,0,1.0,0,0,0.837,0.717,0.887,49.5,0,0.0,6,6,0.14,0,normal_night_staff
80,5,0,0,0,0.0,0,0.0,3,0,0.94,0.84,0.98,71.2,0,0.0,7,2,0.55,0,normal_lobby_transit
23,1,1,5,4,28.2,0,0.0,1,4,0.876,0.776,0.926,54.8,3,4.5,19,3,0.9,1,repeated_reconnaissance
112,7,10,5,1,53.5,3,0.0,10,2,0.849,0.649,0.909,27.3,6,12.0,14,5,0.905,1,crowd_surge
27,3,3,1,0,3.3,0,0.0,3,0,0.93,0.754,0.96,40.4,0,0.0,15,4,0.511,0,normal_daytime
45,5,1,0,0,0.0,0,0.0,1,0,0.83,0.745,0.871,63.5,0,0.0,11,3,0.741,0,normal_daytime
9,1,1,1,1,4.8,0,1.0,1,0,0.859,0.739,0.909,39.2,0,0.0,1,0,0.14,0,normal_night_staff
30,3,0,1,1,9.6,0,0.0,1,0,0.887,0.8,0.919,41.8,0,0.0,10,2,0.515,0,normal_daytime
9,1,1,1,1,3.0,0,1.0,1,0,0.838,0.718,0.888,41.9,0,0.0,2,0,0.14,0,normal_night_staff
72,4,1,0,0,0.0,0,0.0,1,0,0.87,0.77,0.91,55.4,0,0.0,13,2,0.48,0,normal_lobby_transit
32,4,2,1,1,10.1,0,0.0,2,0,0.869,0.731,0.892,60.6,0,0.0,15,0,0.652,0,normal_daytime
10,1,1,1,1,8.5,0,0.0,1,1,0.92,0.742,0.95,45.7,0,0.0,9,3,0.367,0,normal_daytime
44,4,2,0,0,0.0,0,0.0,2,0,0.927,0.826,0.965,32.5,0,0.0,11,1,0.568,0,normal_daytime
105,7,0,0,0,0.0,0,0.0,2,0,0.921,0.821,0.961,72.7,0,0.0,10,3,0.69,0,normal_lobby_transit
10,2,1,1,1,7.7,0,1.0,1,0,0.828,0.708,0.878,35.1,0,0.0,5,1,0.2,0,normal_night_staff
250,10,8,4,3,36.4,3,0.0,8,2,0.872,0.672,0.932,22.3,6,12.0,18,0,0.95,1,crowd_surge
4,1,1,1,1,4.9,0,1.0,1,0,0.873,0.753,0.923,47.4,0,0.0,1,4,0.14,0,normal_night_staff
40,5,0,1,1,11.2,0,0.0,1,0,0.935,0.813,0.975,53.4,0,0.0,9,1,0.71,0,normal_daytime
30,2,0,0,0,0.0,0,0.0,1,0,0.856,0.756,0.896,66.0,0,0.0,14,5,0.34,0,normal_lobby_transit
91,7,2,0,0,0.0,0,0.0,1,0,0.877,0.777,0.917,51.4,0,0.0,20,1,0.69,0,normal_lobby_transit
55,5,2,0,0,0.0,0,0.0,2,0,0.885,0.764,0.926,60.9,0,0.0,17,0,0.733,0,normal_daytime
6,1,1,1,1,2.1,0,1.0,1,0,0.823,0.703,0.873,28.3,0,0.0,2,3,0.14,0,normal_night_staff
36,3,0,0,0,0.0,0,0.0,1,0,0.858,0.739,0.907,55.8,0,0.0,15,5,0.557,0,normal_daytime
18,2,2,0,0,0.0,0,0.0,2,0,0.824,0.722,0.856,55.6,0,0.0,15,3,0.477,0,normal_daytime
51,3,0,0,0,0.0,0,0.0,1,0,0.878,0.778,0.918,52.0,0,0.0,19,0,0.41,0,normal_lobby_transit
32,1,1,3,0,156.9,2,1.0,1,2,0.748,0.568,0.808,16.1,3,4.5,0,0,0.964,1,after_hours_breach
60,2,2,4,0,49.3,2,1.0,2,3,0.751,0.571,0.811,11.6,4,6.0,0,0,0.749,1,after_hours_breach
58,2,2,2,1,113.9,1,1.0,2,3,0.781,0.601,0.841,13.5,3,4.5,2,6,0.878,1,after_hours_breach
10,1,1,0,0,0.0,0,1.0,1,0,0.898,0.778,0.948,43.8,0,0.0,2,3,0.14,0,normal_night_staff
10,1,1,1,1,1.7,0,1.0,1,0,0.861,0.741,0.911,45.3,0,0.0,2,0,0.14,0,normal_night_staff
27,3,0,1,1,11.1,0,0.0,1,0,0.855,0.735,0.899,44.8,0,0.0,15,2,0.524,0,normal_daytime
42,3,3,1,0,7.6,0,0.0,3,1,0.852,0.743,0.878,51.5,1,1.0,19,5,0.544,0,normal_daytime
16,2,0,0,0,0.0,0,1.0,0,0,0.835,0.715,0.885,29.4,0,0.0,2,6,0.2,0,normal_night_staff
75,5,0,0,0,0.0,0,0.0,2,0,0.929,0.829,0.969,61.5,0,0.0,17,1,0.55,0,normal_lobby_transit
60,6,0,2,0,9.0,0,0.0,1,0,0.851,0.714,0.88,44.5,0,0.0,19,4,0.764,0,normal_daytime
52,4,0,1,0,0.7,0,0.0,1,0,0.883,0.739,0.918,47.8,0,0.0,16,2,0.613,0,normal_daytime
75,5,2,0,0,0.0,0,0.0,2,1,0.822,0.725,0.876,48.4,0,0.0,8,2,0.695,0,normal_daytime
39,3,0,0,0,0.0,0,0.0,1,0,0.862,0.712,0.901,23.6,0,0.0,19,0,0.461,0,normal_daytime
28,2,0,0,0,0.0,0,0.0,2,0,0.897,0.797,0.937,51.5,0,0.0,17,3,0.34,0,normal_lobby_transit
95,5,1,0,0,0.0,0,0.0,2,0,0.92,0.82,0.96,71.5,0,0.0,14,1,0.55,0,normal_lobby_transit
52,4,2,0,0,0.0,0,0.0,2,0,0.863,0.762,0.899,40.5,0,0.0,18,4,0.591,0,normal_daytime
7,1,0,0,0,0.0,0,1.0,0,0,0.877,0.757,0.927,29.6,0,0.0,5,5,0.14,0,normal_night_staff
4,1,0,1,1,5.6,0,1.0,0,0,0.906,0.786,0.956,36.9,0,0.0,22,5,0.14,0,normal_night_staff
32,4,0,1,0,7.7,0,0.0,1,0,0.931,0.788,0.965,28.6,0,0.0,11,1,0.556,0,normal_daytime
9,1,0,1,1,6.6,0,1.0,0,0,0.9,0.78,0.95,26.7,0,0.0,21,5,0.14,0,normal_night_staff
36,3,3,2,1,0.4,0,0.0,3,0,0.825,0.662,0.849,41.0,2,2.0,19,1,0.513,0,normal_daytime
28,2,2,0,0,0.0,0,0.0,2,0,0.895,0.764,0.922,51.5,0,0.0,15,1,0.465,0,normal_daytime
36,3,1,0,0,0.0,0,0.0,1,0,0.92,0.828,0.972,46.4,0,0.0,17,3,0.529,0,normal_daytime
5,1,1,1,1,5.9,0,1.0,1,0,0.822,0.702,0.872,41.8,0,0.0,21,5,0.14,0,normal_night_staff
40,4,0,1,1,5.0,0,0.0,1,0,0.925,0.786,0.968,46.2,0,0.0,12,0,0.609,0,normal_daytime
42,2,2,4,1,135.0,2,1.0,2,2,0.762,0.582,0.822,15.0,3,4.5,0,2,0.92,1,after_hours_breach
6,1,1,0,0,0.0,0,1.0,1,0,0.852,0.732,0.902,47.6,0,0.0,2,1,0.14,0,normal_night_staff
80,4,0,0,0,0.0,0,0.0,3,0,0.853,0.753,0.893,54.9,0,0.0,13,5,0.48,0,normal_lobby_transit
260,10,5,6,3,20.6,1,0.0,5,3,0.838,0.638,0.898,16.2,6,12.0,12,3,0.95,1,crowd_surge
17,1,1,4,0,155.1,2,1.0,1,3,0.859,0.679,0.919,14.4,2,3.0,0,1,0.96,1,after_hours_breach
75,5,2,1,1,2.7,0,0.0,2,0,0.903,0.795,0.942,38.8,1,1.0,16,0,0.666,0,normal_daytime
12,2,0,1,1,2.1,0,1.0,0,0,0.822,0.702,0.872,42.3,0,0.0,5,0,0.2,0,normal_night_staff
40,4,0,0,0,0.0,0,0.0,1,1,0.94,0.788,0.981,55.1,0,0.0,17,2,0.635,0,normal_daytime
60,6,2,1,1,5.3,0,0.0,2,0,0.839,0.678,0.864,48.1,0,0.0,12,2,0.774,0,normal_daytime
27,3,2,0,0,0.0,0,0.0,2,0,0.842,0.682,0.901,63.0,0,0.0,19,2,0.579,0,normal_daytime
6,1,0,1,1,4.4,0,1.0,0,0,0.841,0.721,0.891,40.7,0,0.0,0,1,0.14,0,normal_night_staff
5,1,1,0,0,0.0,0,1.0,1,0,0.837,0.717,0.887,27.3,0,0.0,3,5,0.14,0,normal_night_staff
38,2,1,5,4,26.8,0,1.0,1,4,0.825,0.725,0.875,49.0,3,4.5,21,6,0.9,1,repeated_reconnaissance
48,4,0,0,0,0.0,0,0.0,3,0,0.899,0.799,0.939,39.2,0,0.0,14,5,0.48,0,normal_lobby_transit
40,4,0,2,0,8.4,0,0.0,1,0,0.939,0.824,0.974,56.0,0,0.0,17,2,0.638,0,normal_daytime
6,1,1,0,0,0.0,0,1.0,1,0,0.824,0.704,0.874,45.1,0,0.0,3,5,0.14,0,normal_night_staff
96,6,1,0,0,0.0,0,0.0,2,0,0.869,0.769,0.909,37.8,0,0.0,14,1,0.62,0,normal_lobby_transit
16,2,1,1,1,2.5,0,1.0,1,0,0.8,0.68,0.85,30.8,0,0.0,2,4,0.2,0,normal_night_staff
84,6,2,1,1,0.4,0,0.0,2,0,0.848,0.7,0.879,31.8,1,1.0,13,6,0.725,0,normal_daytime
9,1,1,1,1,7.5,0,1.0,1,0,0.807,0.687,0.857,31.3,0,0.0,0,0,0.14,0,normal_night_staff
11,1,1,2,1,0.9,0,0.0,1,1,0.912,0.804,0.972,51.3,2,2.0,8,3,0.384,0,normal_daytime
44,4,3,0,0,0.0,0,0.0,3,0,0.939,0.838,0.99,29.0,0,0.0,10,1,0.557,0,normal_daytime
11,1,1,1,1,8.4,0,0.0,1,0,0.925,0.829,0.957,45.0,1,1.0,16,2,0.365,0,normal_daytime
42,3,3,0,0,0.0,0,0.0,3,0,0.881,0.755,0.904,51.9,0,0.0,9,4,0.546,0,normal_daytime
45,5,3,0,0,0.0,0,0.0,3,0,0.841,0.675,0.877,28.8,0,0.0,12,5,0.636,0,normal_daytime
12,2,0,1,1,4.0,0,1.0,0,0,0.803,0.683,0.853,38.6,0,0.0,2,6,0.2,0,normal_night_staff
28,2,1,2,1,9.9,0,0.0,1,0,0.829,0.682,0.874,35.9,0,0.0,16,5,0.418,0,normal_daytime
78,6,2,0,0,0.0,0,0.0,2,0,0.831,0.657,0.851,60.3,0,0.0,14,0,0.811,0,normal_daytime
51,3,2,0,0,0.0,0,0.0,1,0,0.873,0.773,0.913,60.5,0,0.0,16,5,0.41,0,normal_lobby_transit
20,2,1,1,1,1.6,0,1.0,1,0,0.812,0.692,0.862,45.1,0,0.0,2,3,0.2,0,normal_night_staff
39,3,2,1,1,7.7,0,0.0,2,0,0.927,0.769,0.985,54.2,0,0.0,13,1,0.553,0,normal_daytime
11,1,1,1,0,0.1,0,0.0,1,0,0.913,0.829,0.94,36.6,0,0.0,18,1,0.34,0,normal_daytime
54,6,1,0,0,0.0,0,0.0,1,0,0.907,0.823,0.948,57.1,0,0.0,11,5,0.801,0,normal_daytime
8,2,1,1,1,2.1,0,1.0,1,0,0.882,0.762,0.932,48.1,0,0.0,0,0,0.2,0,normal_night_staff
42,3,0,2,0,8.2,0,0.0,1,1,0.859,0.715,0.881,31.4,2,2.0,15,1,0.484,0,normal_daytime
90,6,3,0,0,0.0,0,0.0,3,0,0.822,0.706,0.844,56.7,0,0.0,17,5,0.8,0,normal_daytime
18,2,1,0,0,0.0,0,1.0,1,0,0.826,0.706,0.876,40.2,0,0.0,21,5,0.2,0,normal_night_staff
55,5,0,0,0,0.0,0,0.0,1,0,0.864,0.764,0.904,64.6,0,0.0,10,5,0.55,0,normal_lobby_transit
65,5,0,2,1,9.1,0,0.0,1,0,0.919,0.817,0.947,49.0,2,2.0,14,6,0.697,0,normal_daytime
33,3,2,0,0,0.0,0,0.0,3,0,0.937,0.837,0.977,58.1,0,0.0,9,2,0.41,0,normal_lobby_transit
52,4,3,1,1,3.8,0,0.0,3,0,0.847,0.75,0.895,39.6,0,0.0,13,5,0.589,0,normal_daytime
38,1,1,1,0,169.9,1,0.0,1,1,0.881,0.801,0.931,7.1,2,2.0,17,5,0.89,1,pharmacy_loitering
44,4,1,1,0,9.6,0,0.0,1,0,0.905,0.762,0.947,63.9,0,0.0,19,4,0.662,0,normal_daytime
52,4,0,1,0,6.9,0,0.0,1,0,0.868,0.765,0.903,46.2,0,0.0,15,5,0.609,0,normal_daytime
55,5,3,1,0,5.0,0,0.0,3,1,0.868,0.715,0.901,35.4,0,0.0,18,5,0.656,0,normal_daytime
26,2,0,0,0,0.0,0,0.0,3,0,0.9,0.8,0.94,39.0,0,0.0,14,6,0.34,0,normal_lobby_transit
77,7,2,0,0,0.0,0,0.0,2,0,0.887,0.787,0.927,43.8,0,0.0,19,2,0.69,0,normal_lobby_transit
18,2,0,1,1,6.7,0,0.0,1,1,0.832,0.743,0.874,47.7,0,0.0,12,0,0.453,0,normal_daytime
90,6,0,0,0,0.0,0,0.0,1,0,0.843,0.677,0.894,34.4,0,0.0,15,6,0.733,0,normal_daytime
64,2,2,4,1,51.4,2,1.0,2,2,0.858,0.678,0.918,14.1,4,6.0,3,2,0.753,1,after_hours_breach
13,1,0,1,1,11.3,0,0.0,1,1,0.89,0.776,0.923,64.0,0,0.0,19,1,0.422,0,normal_daytime
90,6,1,1,1,3.4,0,0.0,1,1,0.864,0.691,0.892,64.9,1,1.0,13,2,0.825,0,normal_daytime
40,5,3,1,1,1.7,0,0.0,3,0,0.83,0.723,0.871,64.8,0,0.0,8,4,0.744,0,normal_daytime
75,5,0,2,2,3.8,0,0.0,1,0,0.879,0.706,0.913,29.8,2,2.0,19,6,0.639,0,normal_daytime
14,1,1,2,0,10.0,0,0.0,1,0,0.823,0.697,0.871,42.6,0,0.0,18,5,0.358,0,normal_daytime
60,4,0,0,0,0.0,0,0.0,2,0,0.896,0.796,0.936,68.4,0,0.0,8,0,0.48,0,normal_lobby_transit
84,6,2,2,0,11.9,0,0.0,2,0,0.831,0.749,0.888,26.5,0,0.0,18,5,0.71,0,normal_daytime
55,5,0,2,2,10.3,0,0.0,1,0,0.889,0.777,0.936,52.4,0,0.0,18,2,0.707,0,normal_daytime
90,5,0,0,0,0.0,0,0.0,2,0,0.941,0.841,0.981,49.0,0,0.0,17,4,0.55,0,normal_lobby_transit
34,2,2,3,0,89.2,1,1.0,2,3,0.764,0.584,0.824,16.1,4,6.0,4,6,0.828,1,after_hours_breach
70,5,1,2,2,3.6,0,0.0,1,1,0.841,0.693,0.901,57.3,2,2.0,9,2,0.722,0,normal_daytime
75,5,0,0,0,0.0,0,0.0,2,0,0.855,0.755,0.895,55.1,0,0.0,8,1,0.55,0,normal_lobby_transit
46,2,2,4,0,125.5,2,1.0,2,2,0.833,0.653,0.893,9.9,2,3.0,2,1,0.901,1,after_hours_breach
10,1,1,1,1,2.5,0,1.0,1,0,0.855,0.735,0.905,42.6,0,0.0,3,3,0.14,0,normal_night_staff
14,1,1,0,0,0.0,0,0.0,1,0,0.929,0.792,0.97,62.4,0,0.0,18,0,0.417,0,normal_daytime
66,6,3,1,1,7.2,0,0.0,3,0,0.831,0.745,0.864,32.1,0,0.0,19,3,0.726,0,normal_daytime
16,2,1,0,0,0.0,0,0.0,1,0,0.851,0.731,0.886,27.6,0,0.0,13,1,0.393,0,normal_daytime
52,4,1,1,0,6.0,0,0.0,1,1,0.838,0.73,0.888,58.5,0,0.0,8,4,0.645,0,normal_daytime
5,1,1,0,0,0.0,0,1.0,1,0,0.899,0.779,0.949,49.5,0,0.0,21,3,0.14,0,normal_night_staff
60,6,3,0,0,0.0,0,0.0,3,1,0.936,0.8,0.961,32.4,0,0.0,11,2,0.727,0,normal_daytime
5,1,1,1,1,4.2,0,1.0,1,0,0.843,0.723,0.893,32.6,0,0.0,3,2,0.14,0,normal_night_staff
119,7,1,0,0,0.0,0,0.0,2,0,0.891,0.791,0.931,59.9,0,0.0,14,5,0.69,0,normal_lobby_transit
